rainfall_mm,drainage_capacity_score,elevation_m,population_density,past_flood_events,flood_risk_score
279.5814375144706,71.5510964937306,23.985235029992555,27781.947872538913,2,3.7928459972863324
257.8805371439422,85.40569103383103,38.76681795876789,18492.195273516198,3,0.0
429.65947291562566,84.78979590347434,37.22680611800213,28301.316708655435,4,24.670620374241295
299.0551942683446,51.55875599828924,28.414174575870085,6960.984726931557,4,24.007802122241458
225.96023497308698,27.92666320885287,39.73085122053035,19627.13581020153,0,1.1623333282658599
357.57814384722326,88.93888392736342,13.233648401470731,6008.408005498479,3,13.070675008862127
214.54094450202842,78.72286605121539,9.476784775909115,6879.596103660636,0,0.0
314.6204516503329,28.72638768422868,15.789984460679584,32193.12360033233,3,25.26182059325455
162.8230913284157,84.45893178321606,7.283474243572594,9177.361133527855,1,0.0
207.02697657710985,80.89274534434898,26.24678112004128,20972.620468256515,4,7.7600344637597365
313.78028651083866,56.318663998825045,42.464227691798456,17332.868078021194,5,24.684138130964996
351.69266059967873,61.38928050214505,6.573741626740386,15420.29978776528,1,3.1577785934330045
311.99577968329794,47.93018927090912,9.884396560401072,31995.000370618174,3,19.62429079318899
291.90462023282316,23.833314717542194,23.087961131337412,5654.701903264685,3,22.68973507675521
278.9227413087498,43.46380691521307,42.3550007011162,24913.690585267672,3,22.841357142873587
196.50346067428006,76.19974140186079,17.64624419907002,33901.833026406515,2,0.0
249.61090541237039,20.3242416103222,25.289392347535696,21805.045503855257,3,23.62747456764892
267.75528603281487,43.344942018380095,6.662914362015684,33104.673860992756,3,22.58304156541456
373.9985558353241,47.87180855136603,10.933728038483554,6567.736378580713,4,18.569827004433794
324.0532802697923,57.6176922056546,44.46520491835388,17563.79957222484,3,14.860924386732991
176.58718912460864,84.38989314889324,43.60474785744182,12804.733728861534,1,0.0
322.68587785763566,44.24421960561729,5.197599237376385,26924.628949421895,2,19.49660069546422
273.04424037085784,44.28672413273594,43.07247141692956,34438.9127149174,4,20.5200166673284
252.6154599785829,71.62508736768238,30.564797512620014,12695.901873327435,1,0.0
342.81734021886075,51.6552558622865,39.716731780800885,24625.238044222235,4,22.60294782509365
372.16996657471657,35.722337605798735,23.189594225354362,10942.928982792204,2,11.23162616526206
365.1896083381339,51.67076612928854,25.62384114317001,21959.9076371483,1,10.236200010136852
241.2547733744153,29.859991426585992,24.55386321027681,18917.974600650086,5,27.074793062979367
278.35513369041496,32.34708905543563,31.674570301844174,34160.15988894612,6,32.62676328934322
323.18844019824945,54.885744091763584,10.586050190252516,23255.818180893995,1,18.43312159657729
368.28815889856514,49.32478146531835,6.198943594907118,15485.191162604564,7,46.8983213419485
266.4578033508297,84.039213074767,17.317197663647637,8422.873546638002,4,6.476622292618266
287.0038716335328,45.367572938164315,33.18723050946587,9537.404862048037,3,16.366117958467818
222.55655181957803,60.64118451946304,13.074138084917934,11759.507898537053,3,16.406686783033997
216.26553631435303,64.25850015436713,31.937297332996692,12528.99984020894,0,0.0
356.87680756759386,20.916611961183353,43.79648184429082,30518.481735234134,3,25.718890305920986
394.9368019999576,66.44761604116974,8.756028631576736,21836.683648475748,3,19.764171921641783
294.95929148937665,32.4625176808826,31.90408472900505,20701.727341230995,1,4.776046190894585
370.2473028524417,87.27492222286186,22.750008772182845,8443.066156076524,0,0.0
325.31452175333436,30.406390942717906,39.72569017510021,30804.190800483047,2,21.44245017309602
254.8416171776413,49.023688660891665,12.085991577895436,26684.429096254513,4,27.736472979613758
325.29769238558896,25.97447676550507,32.70503808904658,7030.0508570000475,6,35.55220953641381
407.66255965261786,89.78119762921631,38.52461158592441,26235.05291689306,3,20.94496061724564
297.4921772623034,55.15365072318698,42.78456877896093,21306.146520279384,3,4.850795567284033
409.52505590698047,61.67695121240307,32.329921131585834,7451.760372403347,2,13.347467332956139
116.61784271371789,24.695353417189924,24.886990560337093,18749.019245859694,1,0.0
357.53317530626566,72.49723292794245,29.713889608048554,19540.888613901407,0,0.0
306.093294776672,34.693391516691,39.756199379148725,9973.236204898272,2,10.770269554232712
279.06948546738926,82.86380026084996,27.824389865553186,33370.944410008466,6,25.263201690853684
306.4232543574852,34.3597748337405,6.215482387873474,30499.26114441986,6,38.52776438092753
160.8701759779375,33.34814044645666,42.23794782027911,25070.670119873248,3,8.841050248730477
284.62296785137414,22.55847674936664,32.58107004126245,18868.866830018218,3,18.527523693021454
324.99788000582225,53.04468615769995,32.06053543108986,17352.966247535256,2,18.606592823687077
403.4525831319061,59.538879328383146,13.627006095908687,24529.204014528626,5,32.879683948293
263.7210847208447,24.599604759984665,31.355418809306286,21362.956082207165,3,13.601283570996483
243.40544779747688,74.28693316865073,20.75457622616634,6868.193176456569,2,3.9979602086839128
264.87700694908244,51.73021843236194,31.049319081659682,20375.07946310995,2,7.844178746443481
364.0781482391452,56.707318852930605,9.263721212319629,29192.108516985183,2,15.853046353333328
323.0125776761779,50.853392285675966,31.313812184121442,18777.196327908743,3,19.836895599013392
262.9167857363073,48.05341426127282,44.97654903082666,6558.697326628053,1,6.124078265312149
335.9287203179349,59.17482319157525,6.928481554422241,28588.345981520994,6,30.59489611794161
306.7954284543628,30.866817215149876,44.08696736885269,11040.913464079233,4,23.317755764454738
367.8051493373022,32.73496913466898,21.276318428914823,12758.625046641162,6,36.744775465437925
250.85628342858533,80.32499347094621,39.83013801349037,9941.190602968876,2,1.0635170266678076
277.06364973815624,86.2280823493543,36.29541936233094,14906.451946144927,5,13.502138795759342
272.552429280749,46.131652139582705,27.68065043946671,27702.54517065905,2,11.660290812279174
197.5539536307517,38.952127120048765,34.537968370053065,20581.57578511812,3,11.972160231590179
320.7284193945203,65.07996802673111,40.14062245205392,11146.438224521376,6,25.639720028971578
318.27386905259226,48.61139197686675,21.165612866041318,31334.902344561226,6,41.17306617265663
300.35794196497227,21.77704489622414,18.081326462529546,31387.455648545874,5,45.10568692261452
283.5789006637397,30.930681815633324,31.70373542254339,31117.352751380207,4,27.261929978681373
200.924048056471,70.11805601931783,37.31383767765034,12163.886341446178,3,3.8555373915530566
270.55482740642486,66.12467593371059,35.49140539106463,18537.180325429643,1,0.0
276.0099838431261,21.896719475243845,36.912545954345376,34549.68968422625,4,24.310109978001034
243.84059115448667,35.53805133530646,22.42333259251732,28160.37428929971,3,17.925810098581987
288.71000018337935,36.175235761165,37.71336864700086,5815.022636766795,4,18.587336212364587
328.2835599770177,67.03249205191099,9.808362214824339,6956.137737814762,2,6.735062242388003
432.03301308473715,21.37973764280549,26.779563918433983,18917.941304369982,2,31.236520599985067
312.2204468982287,27.28760073892017,5.230346419924863,32276.606175846806,4,31.504304462329017
318.0285273505935,75.99412597612326,17.98343319601081,21161.053938581426,4,17.33383624944345
294.78878589636827,32.49812634380335,19.658461394855916,19934.375241028705,1,8.552567624234829
165.68601492906708,65.69222754963123,20.846907664370214,8164.210998698918,2,4.886214938269359
298.1440287185548,36.67279467327086,32.81868826759449,24703.40314172882,4,23.420785977717294
304.21611469587185,26.96089749315416,20.54232405081383,29663.094818006764,2,16.888357296604646
472.42694787397,37.02205336996178,22.947744904901228,16412.60022522687,3,21.930361415904827
286.53473246532144,70.55868522989614,14.5017652349731,28268.355527759824,5,22.529281385365785
321.1083139633529,79.89875276744,19.930071665173603,33934.29961702435,2,4.874316861079638
297.570176120633,78.11539051968941,14.090785090526058,11112.993773830673,2,11.508385326696832
218.19253736663276,47.80284707329184,7.9278369507377455,20699.88893584224,2,17.453158327512174
379.99759701605143,66.76595955994523,29.137943735255117,13614.138742537267,2,5.232128607774278
352.6353122880742,34.348900679107466,31.72851194220065,28785.63257101518,4,23.62706931714029
355.3722362930133,40.52034111827093,29.77961384038458,22327.800976434726,2,15.192474431374466
236.34287816436827,82.74350729647838,23.539761752022894,24037.47252650911,2,0.0
398.19560176552693,20.910134645751523,20.19143120716919,28937.424788476823,3,31.0226834635727
201.87042560454034,25.985597159812766,39.53334598287301,16879.114179873646,2,9.234537933974162
341.0799965660189,34.552037860221915,25.763271405448723,32452.702052211298,2,19.691797362033785
453.33189380669853,21.85725427116738,24.16727510518924,20990.8660173842,2,30.465668798246664
230.66245724085184,32.70048045628581,6.0256826322574275,9738.64468506044,5,24.351899259264265
260.359158927806,60.81290926787845,18.649913105046252,25876.973545064073,4,22.145283301231135
306.97559555613486,49.499718541474856,20.20782475143428,28797.840513147632,4,20.514085566299972
264.75670421186607,82.48701977538823,20.95291123587602,14502.8503120258,4,20.145947346238806
191.45355982537072,77.22104932169086,28.206894769093292,30715.377709962588,4,16.43802992454844
304.7994082364219,43.927214618851316,26.34410186907514,32184.297642972993,4,23.862982953571606
225.63874003917266,38.15964034019048,29.316203711737785,13307.134621334268,0,0.0
333.15147014446273,46.57846857170868,35.59533046168513,34505.644181456664,1,4.572617208341086
235.64030360363378,61.320645976036545,37.51942954864374,9221.345841462753,4,16.3661707327797
408.49540835122775,38.764454857601336,33.724923049059775,11060.4700520747,1,12.671101876359355
245.1722695364634,63.69042354943938,43.22094783819739,10526.745177140783,4,15.909635909601551
277.4556938656027,48.65881565338683,5.729303307054465,31819.691300236114,1,18.01944939029307
356.9462052158769,58.643302659638614,12.831119427341843,24628.776569748858,2,11.028096166713562
213.83949784962311,50.52885703947217,5.302514999125685,9563.128496668185,2,3.4592187073524974
315.92219542228906,40.61260316793424,30.89898856618412,18209.702551050468,1,9.526291544424348
391.49999279977,86.39173148735097,40.92122195799948,23458.940752094062,4,19.991452654209414
187.4761735807141,73.45240559118326,14.739291863051971,7503.922549681499,7,21.23054335349877
312.9243700972613,29.80792230365168,42.081381791852266,31472.49105222016,3,21.43022017418687
318.19179559738967,80.79275831285389,7.410695611582434,29108.106063246054,4,23.213101979274683
354.72760102441174,54.120183877465955,42.37744107222057,20156.20320729915,5,19.60515011995605
213.41345023853427,82.61865588258641,19.064907489585377,34013.79845777511,3,7.070871334063775
207.56803708410064,75.98986791631206,9.05683313796866,17532.82937825299,2,0.0
336.53590959318285,49.764945312846336,24.434870367453026,34523.309571094935,3,20.402332028347903
320.788927126323,21.57285158240822,15.271062708820317,25037.599964108813,2,24.15660309440129
317.53449952421136,38.80741515694623,16.394916078476914,24040.138197618242,2,17.49472910887097
324.2513746647883,57.914395026260685,17.29159859705146,9978.64685887355,4,16.615953222468
252.39826948950565,64.34347538783031,37.121035913306535,31457.83274913932,1,0.0
316.25775880127026,38.05213798032416,26.566451067010178,17824.690637618456,5,35.60072030200096
320.5150731309077,29.75492518509769,17.452307966240145,9867.00217347438,2,18.795177197365973
249.99540073815425,78.44511657595095,29.413351332436733,5378.225599272771,3,8.257987803294238
430.60421578013296,88.90815264924865,33.64602696892774,21792.670509151478,6,28.44609768207047
333.1683044638251,56.79831276118801,15.90496002934135,20821.98866368029,3,20.868904968709
216.60875519581458,32.017550009381246,21.54196406101406,26580.60867107476,3,16.314491077481918
345.9587526043681,39.061512856355826,9.875443733477901,31707.741590534064,7,41.448233740095766
231.77228308408752,21.28734735832267,12.245973981387213,7382.197539290886,3,23.590271054178523
355.0959222619716,84.00091645923493,32.24471415859931,26944.89471021087,1,5.089186812061244
381.1016905305183,28.24257580230988,12.257533907825078,10622.358322927466,0,7.928647096115612
242.55223771538027,60.35615328599775,26.006535346682405,30745.31159471492,3,9.68854123644427
367.4363290471025,39.18386544810442,33.36185046889731,29571.905415849684,1,11.876712862722684
328.8946648855549,58.792460176105536,9.275076923789754,21223.81264956633,2,19.235288654283817
357.5442111996143,65.59942718463049,27.692488785156144,26307.283958699347,1,8.037525326147328
432.7755087857763,78.08192625950412,15.26251134805455,14430.50339551245,3,11.433495532733943
282.8228318797991,34.44948902324222,43.517075009503195,19135.036967984437,1,6.848292867479456
247.23846849497573,20.769708006093634,24.341825868796988,29649.10693131415,2,16.22987298909942
237.73398992621338,29.58199410481651,37.23970199100633,18777.955915196417,4,17.207154098689703
242.89328005241933,83.00130492936736,27.00906168625047,15733.947959763254,3,4.307477496326483
294.6028803410127,81.17230542937607,6.7365013141927665,19826.373417509,4,14.451175085328895
323.88063823716504,61.81891715192158,30.326055023760894,29847.47757311655,2,8.638393683869566
319.36835595310134,62.03618023035574,43.05613368826628,15056.241421126182,2,5.168735370059552
357.9028274325217,66.55256721823788,29.06447280585325,10212.847794072313,3,19.67612180316667
300.9101324314535,32.27598950364147,37.767554377071605,26360.42060992342,1,8.625632317003996
401.7473854010122,84.00883621474719,40.36825853393631,29779.346381242452,2,7.417588055616756
281.4740216733431,49.31393674244512,14.123190877957299,8019.124355706,4,20.617287579164678
490.41184166127334,46.81969697746482,13.481793596329066,12196.223382678341,6,40.39740754393647
343.79671434355043,56.324239369798626,29.43923955403967,9259.159692829817,4,20.820002026996878
239.99897105086023,23.287617674253852,21.441138792268188,15438.242347464999,1,10.410334098044919
225.03752513572215,31.639835812925558,38.59445211466881,18510.52936716238,4,20.880662094107564
333.77306906702296,71.66235314984593,41.000924935920445,27464.790108899193,4,13.162500616083445
284.35760502719046,25.795906754758853,19.136855172108724,24534.427546450224,1,12.10142566765122
349.98003458644644,62.220647662647174,14.474822358979281,23627.857024352936,5,30.61093433441774
333.12663372014816,37.17443767769247,36.221020609754476,15571.248398289632,2,13.854058107722558
294.9019761140189,47.25069298293836,15.992241421925444,30243.426592542797,1,9.684826898994615
240.72443973521166,40.20856157394899,37.90457274054714,19138.615021944937,4,20.017542369507595
193.9606942719895,44.89709015254644,21.94953014595051,34373.148140454636,3,15.946713894929935
268.7439533553085,70.33321336289718,31.701995971658818,24024.264148872106,3,11.686684885384524
359.9479156026431,40.79852009362225,8.821412553386727,8787.942246935083,6,36.92138803601681
314.9865620891143,59.648324820782804,29.95437298706292,25285.32686226302,4,16.125913614670377
212.79828549016082,53.32352815393698,23.070707149489166,14753.12046295097,9,36.140998109680694
312.1226648095827,66.45698157538537,28.464338527018963,25589.815900582922,3,17.205894464394248
326.9722165810186,85.57808175273306,11.720568309794537,7089.234444872172,2,7.337547430063804
238.12997946592068,71.28004680471753,34.47494979776728,10246.443115278782,3,8.571596345262561
310.76075741618695,35.04582650135298,39.51188310172914,30672.11776717359,2,18.34718116143166
304.07461029122,22.182819454289927,13.669592003631026,11815.386710705447,5,33.55298934711979
219.9920791518564,38.358483100987755,8.828582220806469,30111.233757288202,4,20.862171020515724
325.04511522437986,61.65545514901784,5.945543441853456,13378.282653632314,3,12.541125387113201
339.2549168457764,23.599806943897526,30.678860017730642,24286.45730176123,5,30.452576648020887
375.8135870222694,54.74563730408654,29.28376144355123,25824.51720529493,3,24.021305126596506
373.76614364244324,61.778999424182246,26.8678965085628,20379.642594351586,1,5.084794581467629
203.56314424300362,43.397072357187255,14.277883844639017,14159.320300901938,3,18.250911368430426
234.3522472059414,73.96385426220753,20.636239836220586,11379.331291132883,7,26.1406898219894
336.0524687046062,27.461877719364026,28.779053407446924,5995.680636872787,3,19.378270827213253
335.96501656385465,25.259644721506614,24.870674354366777,14118.392037221714,2,14.53323873881366
336.05333804142333,70.97321293425223,44.51142080859549,24594.88371593849,5,18.824864115119496
569.6912043458306,54.68439213443389,10.457590102269325,33149.14455345448,2,32.54642095838134
339.9623357485217,68.18816774994153,32.80578216190375,31136.13446789156,4,14.79115411818216
379.48959481264194,50.437913702262236,21.172750724171685,27981.94329605908,1,20.089452843690445
366.7801234445242,37.24814232673748,22.12798459702459,28653.42029759896,3,20.87452475878021
345.5973875914059,77.33716223719398,33.70391062632705,24949.547104279856,8,39.39586413814552
277.9311528751758,75.95911152782855,32.69744605297478,12808.605726980091,3,6.682941631122732
353.1278454345287,68.62875295980987,44.65023974808753,32215.850921174897,5,22.08052202401621
245.90223498236998,39.05015960609739,10.13577157816501,25121.96935717502,6,28.742793085431305
283.42269752819936,61.3161466808361,9.164385975366653,21813.218929413197,5,24.53012185109331
266.0245516519628,45.26817278580188,33.97355268514964,8329.684076404432,4,14.107182486106137
305.73118975704256,26.410745132864392,28.135476680256364,18411.666314192764,3,15.42247423535478
462.0260996671456,84.211950282357,15.966426662392234,18810.748136057788,4,22.49181573975654
169.29143651857763,29.5773041643273,8.176774759559464,30936.9082856801,0,0.6410312149249089
348.03821332621595,86.51661476745618,8.426329983857222,21399.446605633653,8,43.63893610144718
187.10988901672437,51.2204041070569,40.76763498656473,16412.01646911229,2,7.299565732966745
266.9647693947397,32.959305018703375,12.674692988749715,34304.009855319775,4,33.80757876729023
376.22654178771563,57.93306631648507,17.93486248462083,8321.61779978947,0,0.2845071740573668
304.4996013366824,81.10620851134857,14.06625608907952,17676.45284935834,1,0.5726734537684194
224.55786554494858,71.25574204866928,19.199852233277493,6260.740255142158,7,16.253365683876815
249.92874035180222,76.45928035030148,7.776953709843735,27197.123623007912,4,14.04088532438739
347.5718424254273,66.11483566975022,25.762391636330815,32542.29656597452,5,26.406619256170288
248.87433577980045,68.45935951624966,7.704502543688596,13401.119886514683,1,1.3606409041435317
315.1521012707382,79.44369560957236,37.014260312894464,30750.250303973626,5,19.360521311827156
303.19002879326695,37.47676062014301,14.348483276417321,13766.546913856933,1,10.711518269849881
254.3879756675928,54.259747455019834,26.600476584180424,32323.104849317457,2,0.0
450.0760862527728,35.484660927372154,40.20316350245833,27618.857107903517,1,17.595032515618865
344.3743315622608,89.13676055976529,31.035094761887766,29147.203305243158,4,16.058794964989655
158.2400189339675,86.08415377806293,26.318311462053412,5540.196668013635,3,4.138886404052999
313.05180203385993,22.759876795795414,17.973350124615024,33884.31071222078,1,17.66920219612014
253.67494746621284,69.3902620760982,18.320076522327916,26800.129762109696,3,10.294837380964761
359.6703334357357,84.7673822190966,31.779478207927603,14142.532861583999,2,8.812154707143609
244.52354830971095,32.64027415891334,44.7655744488467,29881.83994576541,2,2.2530870380742325
291.9684490973171,59.756166138684065,31.473567593975144,13445.6359524479,1,0.1673222816540365
335.34910952863197,84.08418083116293,27.311336694800996,31182.61518698384,3,7.5240714637282835
360.6028635919085,22.37621850100592,34.22602040956984,8377.41171235811,2,19.02862007710613
215.97925150609566,68.8194187072788,23.608224491348725,26110.579323823873,3,0.0
276.5849134911336,40.81443051607855,7.405693704031409,21220.954299347308,3,25.137592879962877
266.7538282187331,84.70773367635712,27.491872635116394,7896.034105863224,5,13.652097087482744
254.26695371984016,87.97407716157575,43.305011380215205,12256.81484776517,6,18.024095279384497
423.5817968196768,86.09865423794038,12.012117694306387,5372.1210883194435,3,14.642549167253499
328.34871976726686,53.194995166022466,32.600195632826626,19063.038963935174,5,31.16292719681985
211.73812319654684,80.34298556925194,13.037347546362259,14037.957822800012,2,0.0
364.2503362938343,79.11845789745493,26.43310737892325,22950.724528932766,2,8.005286569629716
448.5509337908843,42.337033127027894,8.867057985868785,13917.134231258515,4,36.755667915428276
372.2725682385803,78.02408319054742,23.014837450327406,13997.573345209541,3,12.353638667891062
193.64410238321906,22.59053443008448,35.24653315580984,27295.7959619481,2,8.729489556584253
266.1036148993624,61.738891493743715,18.902860969559285,6444.285079350603,1,0.0
388.6837804430636,36.100618610139215,31.59646897948872,32086.849855759618,5,33.25437507043007
250.46313740668535,28.439682004409516,36.81799843158917,30567.916231735442,3,16.167668062522775
331.067359970236,25.38672411404464,42.087112779178106,25034.140496792195,4,27.04840301790905
354.22438374005355,68.74021431146979,14.385683274218142,22796.64710322153,1,12.112537939291213
235.1148669895342,43.791247463764634,20.972636632372325,31769.074944189568,3,14.078663519919898
295.833225075674,70.73367400701329,11.096640533216696,10559.905385861433,4,14.881940529514521
100.0,24.574943855925966,44.699340086335006,7369.074865724859,2,6.068373048432046
228.29286510659972,42.07032364814272,42.08003871697181,12185.305097286142,2,6.366706751130798
282.3202294024788,57.7643904662736,26.598285211222382,28837.34836100571,2,4.050113930929893
212.65517726246054,75.35062153872744,38.68133177505685,6040.1080017945,4,7.51260071449771
414.2687912752145,42.312675205244894,25.838319090881686,22484.205052504687,5,33.887527247206464
199.8901035427557,63.81239635059064,29.94342752011039,34863.1254857393,2,7.8372207174034205
269.1968859312111,82.0184423765331,8.564977284640666,30670.882815126184,2,1.1059151169723722
309.1518404100264,63.11042317276132,35.21081681987232,20643.370671307683,4,21.448303207078855
400.88913023462806,36.30716323275436,10.108539345409394,6909.22727859927,0,10.054240461553837
199.48964941743924,21.70805470895766,38.04270521010113,29941.205431571296,3,13.544698027917558
381.42146265084716,80.90692117306509,36.28112350681543,22969.355245316317,0,0.0
300.7163142713711,21.4888587595271,33.349787909719055,8447.989911787005,2,24.243979577333313
231.29439442664344,81.22911708789397,6.446415220990485,7815.718544700686,2,0.6257783859681302
332.34724319842894,57.02559938190484,17.125134237813143,32288.80458309777,1,12.280843131139388
313.9341786901429,85.73473889590274,15.524502796433715,25076.007888142354,4,8.075207085341132
257.9848185988844,75.91482650415658,19.405456298860763,29878.603979502666,5,30.130519497847654
304.88614594930135,89.85538773733363,8.505709870553542,31369.36700846802,1,3.4696903929805516
273.0280482196768,44.54982708161971,42.47831292124251,22153.170561449668,4,18.61010428955394
307.94621416758736,73.70318022517888,27.15208962849505,20523.39055265124,0,0.0
346.3491472164733,48.13516395264695,17.22097242632094,17912.822309629708,6,37.946824425678365
411.02117713017464,53.59129342127362,20.879260682971335,14508.397633733579,5,33.807290729507315
213.35291508212055,63.9253824252859,22.888101620193424,18037.878825761352,1,0.0
449.3123362259387,81.15739799304372,29.023773334424693,28216.38967190469,5,26.558568512904436
163.35385403342488,88.88584284395066,25.62717710785991,23057.702930453946,1,0.0
289.3750433475092,73.77913897051627,41.775678928576696,31775.69869864538,4,7.221641610861016
341.18220445392035,49.243674751713364,24.87853931623321,18301.40043137563,2,12.107808009500241
319.6694307414523,49.494990159394916,44.6863205929325,23212.68736156262,1,0.0
256.4110336125584,71.6307611112224,39.05699830980383,23939.22659275966,3,10.038313643731847
285.4314424749907,36.71440020378117,13.340420574293432,22750.914869189764,3,18.06395720667473
265.4899345738817,27.733187919197626,42.22380858575665,26079.01319256549,6,27.59593172314372
258.7444670139052,44.82355103485436,9.654655915419044,12123.004051244188,0,0.0
359.47214679147174,40.10672941578572,37.697988339647665,20370.91332637372,3,21.057682523369948
324.9910840175533,40.741568431919305,20.2249317390632,8126.74408425043,5,28.628931162412055
251.4963283317542,36.35254257349369,40.11897281780278,16535.339829344375,1,0.6333117818812966
362.97199128032753,22.94652327454533,39.72226760429801,19630.012058637934,3,17.788823431805614
321.51096646136267,21.251175431338968,37.23701600470485,24566.727786364176,4,29.04671647142724
356.9003483187272,89.14056728152221,36.601217452282455,33515.9315775861,2,2.196250232038679
344.0740189346528,49.94411936151036,17.18716556392163,23019.531996450674,3,18.92484159887332
241.97034923545493,46.90286530117771,8.236771322050087,27307.817485296793,7,36.47642957640878
260.7873271862121,67.57530978851489,21.119207150606456,20187.981784856085,1,2.350294981295992
352.31055235862834,35.27777215055449,11.940980599460346,24023.12094128994,3,28.153265009566198
342.7259185803425,86.49728287651577,32.79804355609847,7127.966484013203,3,7.87504343539146
298.5368884225096,75.04415100908864,18.843989061511422,12631.74742525541,1,0.0
308.21291683161473,26.258770161858166,44.02440803439659,15855.59279615416,1,10.24763776898723
389.4365427051897,49.230654304944984,30.63888309381328,19174.800650195408,2,14.048029783746701
258.5900027814919,81.53828152935154,37.899222545374435,6369.462365071512,2,0.0
338.29681668190267,86.13124156039872,10.300986909673938,9200.72292659953,6,29.433768992652837
285.84651432962744,52.718105787490884,39.4805792909049,13304.429233739173,1,6.319328128025195
284.7623157740946,62.93879724474954,41.910287620535776,34145.98072703152,3,19.84211601007859
376.9143796391033,31.692376226445266,24.482476752757435,14940.410213091523,3,33.60076596223254
357.7791444291621,89.38180382958836,29.250117510039097,19461.231743362478,4,9.27553480818153
356.9456745200447,36.21701909684104,35.59239203611982,10882.931382151788,2,14.268635364157461
391.383516500803,85.99122418945879,11.993545090416502,23323.402132273048,3,24.01064296753335
301.4702689142931,65.4752654294658,25.102643058537698,13420.49646547923,4,16.872227105542667
347.73670799064746,62.54157564152014,20.946521110892526,11209.777353152804,2,11.335680301347523
278.2813270384581,55.8881957711556,10.854959686489964,20497.178853379373,3,9.604620325314828
322.69164467419097,36.14688682024311,19.70137689166126,5165.173974812625,2,15.851367225437778
290.88998619426206,32.35696224038558,7.726892375419743,5229.920979476759,4,33.778785261550375
306.78971754949026,35.43403463491227,6.032476277979479,11572.064273055734,1,17.060789733108596
341.66099178058397,33.05067835009782,10.40665156619291,6101.640875024634,3,20.741807414989886
242.72455217365692,74.57091314967273,43.52460446356695,8240.77262392074,5,12.509358581755036
446.46710929798223,44.508768141671105,26.98118143580068,15165.819480162549,2,14.951402435224455
229.57878329502086,24.048987359437746,43.6328864461288,29077.570387394386,4,19.733850429096766
215.00679710485875,87.83718410985679,22.29991513320528,22161.459301079027,2,0.0
381.06776114500474,81.8650119474398,17.472645323410383,20380.031778692493,1,3.1891421108113183
355.41638857740554,84.94265982366491,25.245674513609764,13804.66469624365,3,15.926582720666886
343.68838719365084,89.64354758525047,22.580467545316406,32952.61158298449,4,16.7808652126054
343.9841856484996,32.17266744536411,9.226587370469757,16910.45123711575,7,50.20485302020208
299.14272590071596,47.736941323186116,30.633052587608248,7612.7830038731445,4,24.401210557817585
237.1921939959918,73.07669329928639,13.641527300383984,23511.99548353404,6,22.117420288994808
305.30631907356087,68.72144326376545,29.78351819591318,8415.151804298042,4,12.314421489031108
252.59868019415217,30.772713443789854,31.008043695926133,15356.694284050762,1,4.866721606248264
